spp_file,Alt,Year,variable,value
EBS_Pollock_2023,1,2035,C_mean,1518.46
EBS_Pollock_2023,1,2035,C_sd,474.265
EBS_Pollock_2023,1,2036,C_lb,825.953
EBS_Pollock_2023,1,2036,C_ub,2348.86
EBS_Pollock_2023,1,2036,C_median,1473.65
EBS_Pollock_2023,1,2036,C_mean,1512.35
EBS_Pollock_2023,1,2036,C_sd,469.901
EBS_Pollock_2023,1,2037,C_lb,822.1
EBS_Pollock_2023,1,2037,C_ub,2299.32
EBS_Pollock_2023,1,2037,C_median,1486.42
EBS_Pollock_2023,1,2037,C_mean,1512.38
EBS_Pollock_2023,1,2037,C_sd,475.886
EBS_Pollock_2023,1,2024,SSB_lb,3512.91
EBS_Pollock_2023,1,2024,SSB_ub,3512.91
EBS_Pollock_2023,1,2024,SSB_median,3512.91
EBS_Pollock_2023,1,2024,SSB_mean,3512.91
EBS_Pollock_2023,1,2025,SSB_lb,3243.04
EBS_Pollock_2023,1,2025,SSB_ub,3243.04
EBS_Pollock_2023,1,2025,SSB_median,3243.04
EBS_Pollock_2023,1,2025,SSB_mean,3243.04
EBS_Pollock_2023,1,2026,SSB_lb,2990.33
EBS_Pollock_2023,1,2026,SSB_ub,3003.65
EBS_Pollock_2023,1,2026,SSB_median,2993.77
EBS_Pollock_2023,1,2026,SSB_mean,2995.03
EBS_Pollock_2023,1,2027,SSB_lb,2576.07
EBS_Pollock_2023,1,2027,SSB_ub,3077.06
EBS_Pollock_2023,1,2027,SSB_median,2703.77
EBS_Pollock_2023,1,2027,SSB_mean,2752.86
EBS_Pollock_2023,1,2028,SSB_lb,2173.61
EBS_Pollock_2023,1,2028,SSB_ub,3494.58
EBS_Pollock_2023,1,2028,SSB_median,2542.62
EBS_Pollock_2023,1,2028,SSB_mean,2651.44
EBS_Pollock_2023,1,2029,SSB_lb,1904.64
EBS_Pollock_2023,1,2029,SSB_ub,3693.25
EBS_Pollock_2023,1,2029,SSB_median,2448.86
EBS_Pollock_2023,1,2029,SSB_mean,2584.53
EBS_Pollock_2023,1,2030,SSB_lb,1763.9
EBS_Pollock_2023,1,2030,SSB_ub,3644.12
EBS_Pollock_2023,1,2030,SSB_median,2400.67
EBS_Pollock_2023,1,2030,SSB_mean,2535.12
EBS_Pollock_2023,1,2031,SSB_lb,1684.28
EBS_Pollock_2023,1,2031,SSB_ub,3649.58
EBS_Pollock_2023,1,2031,SSB_median,2403.02
EBS_Pollock_2023,1,2031,SSB_mean,2509.16
EBS_Pollock_2023,1,2032,SSB_lb,1681.47
EBS_Pollock_2023,1,2032,SSB_ub,3753.62
EBS_Pollock_2023,1,2032,SSB_median,2361.73
EBS_Pollock_2023,1,2032,SSB_mean,2495.96
EBS_Pollock_2023,1,2033,SSB_lb,1663.31
EBS_Pollock_2023,1,2033,SSB_ub,3729.29
EBS_Pollock_2023,1,2033,SSB_median,2339.81
EBS_Pollock_2023,1,2033,SSB_mean,2478.92
EBS_Pollock_2023,1,2034,SSB_lb,1627.06
EBS_Pollock_2023,1,2034,SSB_ub,3706.96
EBS_Pollock_2023,1,2034,SSB_median,2318.46
EBS_Pollock_2023,1,2034,SSB_mean,2467.42
EBS_Pollock_2023,1,2035,SSB_lb,1641.02
EBS_Pollock_2023,1,2035,SSB_ub,3696.13
EBS_Pollock_2023,1,2035,SSB_median,2309.47
EBS_Pollock_2023,1,2035,SSB_mean,2452.05
EBS_Pollock_2023,1,2036,SSB_lb,1647.49
EBS_Pollock_2023,1,2036,SSB_ub,3621.82
EBS_Pollock_2023,1,2036,SSB_median,2298.7
EBS_Pollock_2023,1,2036,SSB_mean,2447.78
EBS_Pollock_2023,1,2037,SSB_lb,1649.19
EBS_Pollock_2023,1,2037,SSB_ub,3658.57
EBS_Pollock_2023,1,2037,SSB_median,2314.63
EBS_Pollock_2023,1,2037,SSB_mean,2457.46
EBS_Pollock_2023,1,2024,F_lb,0.212139
EBS_Pollock_2023,1,2024,F_ub,0.212139
EBS_Pollock_2023,1,2024,F_median,0.212139
EBS_Pollock_2023,1,2024,F_mean,0.212139
EBS_Pollock_2023,1,2025,F_lb,0.199953
EBS_Pollock_2023,1,2025,F_ub,0.199956
EBS_Pollock_2023,1,2025,F_median,0.199955
EBS_Pollock_2023,1,2025,F_mean,0.199955
EBS_Pollock_2023,1,2026,F_lb,0.390436
EBS_Pollock_2023,1,2026,F_ub,0.390436
EBS_Pollock_2023,1,2026,F_median,0.390436
EBS_Pollock_2023,1,2026,F_mean,0.390436
EBS_Pollock_2023,1,2027,F_lb,0.390436
EBS_Pollock_2023,1,2027,F_ub,0.390436
EBS_Pollock_2023,1,2027,F_median,0.390436
EBS_Pollock_2023,1,2027,F_mean,0.390436
EBS_Pollock_2023,1,2028,F_lb,0.357155
EBS_Pollock_2023,1,2028,F_ub,0.390436
EBS_Pollock_2023,1,2028,F_median,0.390436
EBS_Pollock_2023,1,2028,F_mean,0.384941
EBS_Pollock_2023,1,2029,F_lb,0.310401
EBS_Pollock_2023,1,2029,F_ub,0.390436
EBS_Pollock_2023,1,2029,F_median,0.390436
EBS_Pollock_2023,1,2029,F_mean,0.371624
EBS_Pollock_2023,1,2030,F_lb,0.285939
EBS_Pollock_2023,1,2030,F_ub,0.390436
EBS_Pollock_2023,1,2030,F_median,0.390436
EBS_Pollock_2023,1,2030,F_mean,0.364129
EBS_Pollock_2023,1,2031,F_lb,0.272109
EBS_Pollock_2023,1,2031,F_ub,0.390436
EBS_Pollock_2023,1,2031,F_median,0.390436
EBS_Pollock_2023,1,2031,F_mean,0.36011
EBS_Pollock_2023,1,2032,F_lb,0.271617
EBS_Pollock_2023,1,2032,F_ub,0.390436
EBS_Pollock_2023,1,2032,F_median,0.389861
EBS_Pollock_2023,1,2032,F_mean,0.358254
EBS_Pollock_2023,1,2033,F_lb,0.268469
EBS_Pollock_2023,1,2033,F_ub,0.390436
EBS_Pollock_2023,1,2033,F_median,0.386049
EBS_Pollock_2023,1,2033,F_mean,0.356809
EBS_Pollock_2023,1,2034,F_lb,0.262172
EBS_Pollock_2023,1,2034,F_ub,0.390436
EBS_Pollock_2023,1,2034,F_median,0.382337
EBS_Pollock_2023,1,2034,F_mean,0.356768
EBS_Pollock_2023,1,2035,F_lb,0.264585
EBS_Pollock_2023,1,2035,F_ub,0.390436
EBS_Pollock_2023,1,2035,F_median,0.380774
EBS_Pollock_2023,1,2035,F_mean,0.355831
EBS_Pollock_2023,1,2036,F_lb,0.265721
EBS_Pollock_2023,1,2036,F_ub,0.390436
EBS_Pollock_2023,1,2036,F_median,0.378905
EBS_Pollock_2023,1,2036,F_mean,0.355478
EBS_Pollock_2023,1,2037,F_lb,0.266008
EBS_Pollock_2023,1,2037,F_ub,0.390436
EBS_Pollock_2023,1,2037,F_median,0.381672
EBS_Pollock_2023,1,2037,F_mean,0.355217
EBS_Pollock_2023,2,2024,C_lb,1350
EBS_Pollock_2023,2,2024,C_ub,1350
EBS_Pollock_2023,2,2024,C_median,1350
EBS_Pollock_2023,2,2024,C_mean,1350
EBS_Pollock_2023,2,2024,C_sd,1.22782e-11
EBS_Pollock_2023,2,2025,C_lb,1350
EBS_Pollock_2023,2,2025,C_ub,1350
EBS_Pollock_2023,2,2025,C_median,1350
EBS_Pollock_2023,2,2025,C_mean,1350
EBS_Pollock_2023,2,2025,C_sd,2.04328e-07
EBS_Pollock_2023,2,2026,C_lb,2229.08
EBS_Pollock_2023,2,2026,C_ub,2289.52
EBS_Pollock_2023,2,2026,C_median,2244.67
EBS_Pollock_2023,2,2026,C_mean,2250.4
EBS_Pollock_2023,2,2026,C_sd,20.8713
EBS_Pollock_2023,2,2027,C_lb,1739.18
EBS_Pollock_2023,2,2027,C_ub,2060.72
EBS_Pollock_2023,2,2027,C_median,1827.77
EBS_Pollock_2023,2,2027,C_mean,1856.01
EBS_Pollock_2023,2,2027,C_sd,108.129
EBS_Pollock_2023,2,2028,C_lb,1379.5
EBS_Pollock_2023,2,2028,C_ub,2099.05
EBS_Pollock_2023,2,2028,C_median,1680.99
EBS_Pollock_2023,2,2028,C_mean,1710.43
EBS_Pollock_2023,2,2028,C_sd,223.808
EBS_Pollock_2023,2,2029,C_lb,1106.99
EBS_Pollock_2023,2,2029,C_ub,2235.38
EBS_Pollock_2023,2,2029,C_median,1627.01
EBS_Pollock_2023,2,2029,C_mean,1628.76
EBS_Pollock_2023,2,2029,C_sd,357.125
EBS_Pollock_2023,2,2030,C_lb,975.825
EBS_Pollock_2023,2,2030,C_ub,2330.6
EBS_Pollock_2023,2,2030,C_median,1611.98
EBS_Pollock_2023,2,2030,C_mean,1610.05
EBS_Pollock_2023,2,2030,C_sd,431.729
EBS_Pollock_2023,2,2031,C_lb,873.99
EBS_Pollock_2023,2,2031,C_ub,2322.33
EBS_Pollock_2023,2,2031,C_median,1572.14
EBS_Pollock_2023,2,2031,C_mean,1570.02
EBS_Pollock_2023,2,2031,C_sd,469.011
EBS_Pollock_2023,2,2032,C_lb,844.456
EBS_Pollock_2023,2,2032,C_ub,2310.94
EBS_Pollock_2023,2,2032,C_median,1539.9
EBS_Pollock_2023,2,2032,C_mean,1546.39
EBS_Pollock_2023,2,2032,C_sd,480.621
EBS_Pollock_2023,2,2033,C_lb,837.033
EBS_Pollock_2023,2,2033,C_ub,2351.06
EBS_Pollock_2023,2,2033,C_median,1513.13
EBS_Pollock_2023,2,2033,C_mean,1534.66
EBS_Pollock_2023,2,2033,C_sd,484.832
EBS_Pollock_2023,2,2034,C_lb,825.632
EBS_Pollock_2023,2,2034,C_ub,2359.55
EBS_Pollock_2023,2,2034,C_median,1503.12
EBS_Pollock_2023,2,2034,C_mean,1528.13
EBS_Pollock_2023,2,2034,C_sd,479.331
EBS_Pollock_2023,2,2035,C_lb,835.251
EBS_Pollock_2023,2,2035,C_ub,2348.79
EBS_Pollock_2023,2,2035,C_median,1486.33
EBS_Pollock_2023,2,2035,C_mean,1518.46
EBS_Pollock_2023,2,2035,C_sd,474.265
EBS_Pollock_2023,2,2036,C_lb,825.953
EBS_Pollock_2023,2,2036,C_ub,2348.86
EBS_Pollock_2023,2,2036,C_median,1473.65
EBS_Pollock_2023,2,2036,C_mean,1512.35
EBS_Pollock_2023,2,2036,C_sd,469.901
EBS_Pollock_2023,2,2037,C_lb,822.1
EBS_Pollock_2023,2,2037,C_ub,2299.32
EBS_Pollock_2023,2,2037,C_median,1486.42
EBS_Pollock_2023,2,2037,C_mean,1512.38
EBS_Pollock_2023,2,2037,C_sd,475.886
EBS_Pollock_2023,2,2024,SSB_lb,3512.91
EBS_Pollock_2023,2,2024,SSB_ub,3512.91
EBS_Pollock_2023,2,2024,SSB_median,3512.91
EBS_Pollock_2023,2,2024,SSB_mean,3512.91
EBS_Pollock_2023,2,2025,SSB_lb,3243.04
EBS_Pollock_2023,2,2025,SSB_ub,3243.04
EBS_Pollock_2023,2,2025,SSB_median,3243.04
EBS_Pollock_2023,2,2025,SSB_mean,3243.04
EBS_Pollock_2023,2,2026,SSB_lb,2990.33
EBS_Pollock_2023,2,2026,SSB_ub,3003.65
EBS_Pollock_2023,2,2026,SSB_median,2993.77
EBS_Pollock_2023,2,2026,SSB_mean,2995.03
EBS_Pollock_2023,2,2027,SSB_lb,2576.07
EBS_Pollock_2023,2,2027,SSB_ub,3077.06
EBS_Pollock_2023,2,2027,SSB_median,2703.77
EBS_Pollock_2023,2,2027,SSB_mean,2752.86
EBS_Pollock_2023,2,2028,SSB_lb,2173.61
EBS_Pollock_2023,2,2028,SSB_ub,3494.58
EBS_Pollock_2023,2,2028,SSB_median,2542.62
EBS_Pollock_2023,2,2028,SSB_mean,2651.44
EBS_Pollock_2023,2,2029,SSB_lb,1904.64
EBS_Pollock_2023,2,2029,SSB_ub,3693.25
EBS_Pollock_2023,2,2029,SSB_median,2448.86
EBS_Pollock_2023,2,2029,SSB_mean,2584.53
EBS_Pollock_2023,2,2030,SSB_lb,1763.9
EBS_Pollock_2023,2,2030,SSB_ub,3644.12
EBS_Pollock_2023,2,2030,SSB_median,2400.67
EBS_Pollock_2023,2,2030,SSB_mean,2535.12
EBS_Pollock_2023,2,2031,SSB_lb,1684.28
EBS_Pollock_2023,2,2031,SSB_ub,3649.58
EBS_Pollock_2023,2,2031,SSB_median,2403.02
EBS_Pollock_2023,2,2031,SSB_mean,2509.16
EBS_Pollock_2023,2,2032,SSB_lb,1681.47
EBS_Pollock_2023,2,2032,SSB_ub,3753.62
EBS_Pollock_2023,2,2032,SSB_median,2361.73
EBS_Pollock_2023,2,2032,SSB_mean,2495.96
EBS_Pollock_2023,2,2033,SSB_lb,1663.31
EBS_Pollock_2023,2,2033,SSB_ub,3729.29
EBS_Pollock_2023,2,2033,SSB_median,2339.81
EBS_Pollock_2023,2,2033,SSB_mean,2478.92
EBS_Pollock_2023,2,2034,SSB_lb,1627.06
EBS_Pollock_2023,2,2034,SSB_ub,3706.96
EBS_Pollock_2023,2,2034,SSB_median,2318.46
EBS_Pollock_2023,2,2034,SSB_mean,2467.42
EBS_Pollock_2023,2,2035,SSB_lb,1641.02
EBS_Pollock_2023,2,2035,SSB_ub,3696.13
EBS_Pollock_2023,2,2035,SSB_median,2309.47
EBS_Pollock_2023,2,2035,SSB_mean,2452.05
EBS_Pollock_2023,2,2036,SSB_lb,1647.49
EBS_Pollock_2023,2,2036,SSB_ub,3621.82
EBS_Pollock_2023,2,2036,SSB_median,2298.7
EBS_Pollock_2023,2,2036,SSB_mean,2447.78
EBS_Pollock_2023,2,2037,SSB_lb,1649.19
EBS_Pollock_2023,2,2037,SSB_ub,3658.57
EBS_Pollock_2023,2,2037,SSB_median,2314.63
EBS_Pollock_2023,2,2037,SSB_mean,2457.46
EBS_Pollock_2023,2,2024,F_lb,0.212139
EBS_Pollock_2023,2,2024,F_ub,0.212139
EBS_Pollock_2023,2,2024,F_median,0.212139
EBS_Pollock_2023,2,2024,F_mean,0.212139
EBS_Pollock_2023,2,2025,F_lb,0.199953
EBS_Pollock_2023,2,2025,F_ub,0.199956
EBS_Pollock_2023,2,2025,F_median,0.199955
EBS_Pollock_2023,2,2025,F_mean,0.199955
EBS_Pollock_2023,2,2026,F_lb,0.390436
EBS_Pollock_2023,2,2026,F_ub,0.390436
EBS_Pollock_2023,2,2026,F_median,0.390436
EBS_Pollock_2023,2,2026,F_mean,0.390436
EBS_Pollock_2023,2,2027,F_lb,0.390436
EBS_Pollock_2023,2,2027,F_ub,0.390436
EBS_Pollock_2023,2,2027,F_median,0.390436
EBS_Pollock_2023,2,2027,F_mean,0.390436
EBS_Pollock_2023,2,2028,F_lb,0.357155
EBS_Pollock_2023,2,2028,F_ub,0.390436
EBS_Pollock_2023,2,2028,F_median,0.390436
EBS_Pollock_2023,2,2028,F_mean,0.384941
EBS_Pollock_2023,2,2029,F_lb,0.310401
EBS_Pollock_2023,2,2029,F_ub,0.390436
EBS_Pollock_2023,2,2029,F_median,0.390436
EBS_Pollock_2023,2,2029,F_mean,0.371624
EBS_Pollock_2023,2,2030,F_lb,0.285939
EBS_Pollock_2023,2,2030,F_ub,0.390436
EBS_Pollock_2023,2,2030,F_median,0.390436
EBS_Pollock_2023,2,2030,F_mean,0.364129
EBS_Pollock_2023,2,2031,F_lb,0.272109
EBS_Pollock_2023,2,2031,F_ub,0.390436
EBS_Pollock_2023,2,2031,F_median,0.390436
EBS_Pollock_2023,2,2031,F_mean,0.36011
EBS_Pollock_2023,2,2032,F_lb,0.271617
EBS_Pollock_2023,2,2032,F_ub,0.390436
EBS_Pollock_2023,2,2032,F_median,0.389861
EBS_Pollock_2023,2,2032,F_mean,0.358254
EBS_Pollock_2023,2,2033,F_lb,0.268469
EBS_Pollock_2023,2,2033,F_ub,0.390436
EBS_Pollock_2023,2,2033,F_median,0.386049
EBS_Pollock_2023,2,2033,F_mean,0.356809
EBS_Pollock_2023,2,2034,F_lb,0.262172
EBS_Pollock_2023,2,2034,F_ub,0.390436
EBS_Pollock_2023,2,2034,F_median,0.382337
EBS_Pollock_2023,2,2034,F_mean,0.356768
EBS_Pollock_2023,2,2035,F_lb,0.264585
EBS_Pollock_2023,2,2035,F_ub,0.390436
EBS_Pollock_2023,2,2035,F_median,0.380774
EBS_Pollock_2023,2,2035,F_mean,0.355831
EBS_Pollock_2023,2,2036,F_lb,0.265721
EBS_Pollock_2023,2,2036,F_ub,0.390436
EBS_Pollock_2023,2,2036,F_median,0.378905
EBS_Pollock_2023,2,2036,F_mean,0.355478
EBS_Pollock_2023,2,2037,F_lb,0.266008
EBS_Pollock_2023,2,2037,F_ub,0.390436
EBS_Pollock_2023,2,2037,F_median,0.381672
EBS_Pollock_2023,2,2037,F_mean,0.355217
EBS_Pollock_2023,3,2024,C_lb,1350
EBS_Pollock_2023,3,2024,C_ub,1350
EBS_Pollock_2023,3,2024,C_median,1350
EBS_Pollock_2023,3,2024,C_mean,1350
EBS_Pollock_2023,3,2024,C_sd,1.22782e-11
EBS_Pollock_2023,3,2025,C_lb,1350
EBS_Pollock_2023,3,2025,C_ub,1350
EBS_Pollock_2023,3,2025,C_median,1350
EBS_Pollock_2023,3,2025,C_mean,1350
EBS_Pollock_2023,3,2025,C_sd,2.04328e-07
EBS_Pollock_2023,3,2026,C_lb,1463.81
EBS_Pollock_2023,3,2026,C_ub,1500.9
EBS_Pollock_2023,3,2026,C_median,1473.38
EBS_Pollock_2023,3,2026,C_mean,1476.89
EBS_Pollock_2023,3,2026,C_sd,12.8091
EBS_Pollock_2023,3,2027,C_lb,1284.19
EBS_Pollock_2023,3,2027,C_ub,1485.26
EBS_Pollock_2023,3,2027,C_median,1339.42
EBS_Pollock_2023,3,2027,C_mean,1357.22
EBS_Pollock_2023,3,2027,C_sd,67.6069
EBS_Pollock_2023,3,2028,C_lb,1186.56
EBS_Pollock_2023,3,2028,C_ub,1581.54
EBS_Pollock_2023,3,2028,C_median,1308.57
EBS_Pollock_2023,3,2028,C_mean,1339.25
EBS_Pollock_2023,3,2028,C_sd,129.934
EBS_Pollock_2023,3,2029,C_lb,1116.1
EBS_Pollock_2023,3,2029,C_ub,1715.1
EBS_Pollock_2023,3,2029,C_median,1317.17
EBS_Pollock_2023,3,2029,C_mean,1353.66
EBS_Pollock_2023,3,2029,C_sd,202.146
EBS_Pollock_2023,3,2030,C_lb,1054.67
EBS_Pollock_2023,3,2030,C_ub,1844.64
EBS_Pollock_2023,3,2030,C_median,1339.28
EBS_Pollock_2023,3,2030,C_mean,1381.03
EBS_Pollock_2023,3,2030,C_sd,261.845
EBS_Pollock_2023,3,2031,C_lb,960.549
EBS_Pollock_2023,3,2031,C_ub,1896.32
EBS_Pollock_2023,3,2031,C_median,1323.43
EBS_Pollock_2023,3,2031,C_mean,1364.78
EBS_Pollock_2023,3,2031,C_sd,309.558
EBS_Pollock_2023,3,2032,C_lb,901.537
EBS_Pollock_2023,3,2032,C_ub,1884.48
EBS_Pollock_2023,3,2032,C_median,1308.39
EBS_Pollock_2023,3,2032,C_mean,1347.4
EBS_Pollock_2023,3,2032,C_sd,331.692
EBS_Pollock_2023,3,2033,C_lb,885.515
EBS_Pollock_2023,3,2033,C_ub,1928.88
EBS_Pollock_2023,3,2033,C_median,1294.64
EBS_Pollock_2023,3,2033,C_mean,1336.56
EBS_Pollock_2023,3,2033,C_sd,337.924
EBS_Pollock_2023,3,2034,C_lb,868.727
EBS_Pollock_2023,3,2034,C_ub,1942.95
EBS_Pollock_2023,3,2034,C_median,1277.92
EBS_Pollock_2023,3,2034,C_mean,1328.35
EBS_Pollock_2023,3,2034,C_sd,338.738
EBS_Pollock_2023,3,2035,C_lb,863.341
EBS_Pollock_2023,3,2035,C_ub,1924.8
EBS_Pollock_2023,3,2035,C_median,1273.87
EBS_Pollock_2023,3,2035,C_mean,1320.67
EBS_Pollock_2023,3,2035,C_sd,337.759
EBS_Pollock_2023,3,2036,C_lb,858.448
EBS_Pollock_2023,3,2036,C_ub,1934.71
EBS_Pollock_2023,3,2036,C_median,1261.57
EBS_Pollock_2023,3,2036,C_mean,1312.86
EBS_Pollock_2023,3,2036,C_sd,331.701
EBS_Pollock_2023,3,2037,C_lb,861.59
EBS_Pollock_2023,3,2037,C_ub,1902.09
EBS_Pollock_2023,3,2037,C_median,1243.95
EBS_Pollock_2023,3,2037,C_mean,1309.86
EBS_Pollock_2023,3,2037,C_sd,332.306
EBS_Pollock_2023,3,2024,SSB_lb,3512.91
EBS_Pollock_2023,3,2024,SSB_ub,3512.91
EBS_Pollock_2023,3,2024,SSB_median,3512.91
EBS_Pollock_2023,3,2024,SSB_mean,3512.91
EBS_Pollock_2023,3,2025,SSB_lb,3243.04
EBS_Pollock_2023,3,2025,SSB_ub,3243.04
EBS_Pollock_2023,3,2025,SSB_median,3243.04
EBS_Pollock_2023,3,2025,SSB_mean,3243.04
EBS_Pollock_2023,3,2026,SSB_lb,3096.44
EBS_Pollock_2023,3,2026,SSB_ub,3109.79
EBS_Pollock_2023,3,2026,SSB_median,3099.89
EBS_Pollock_2023,3,2026,SSB_mean,3101.15
EBS_Pollock_2023,3,2027,SSB_lb,2935.66
EBS_Pollock_2023,3,2027,SSB_ub,3444.94
EBS_Pollock_2023,3,2027,SSB_median,3065.63
EBS_Pollock_2023,3,2027,SSB_mean,3115.46
EBS_Pollock_2023,3,2028,SSB_lb,2639.99
EBS_Pollock_2023,3,2028,SSB_ub,4040.14
EBS_Pollock_2023,3,2028,SSB_median,3041.32
EBS_Pollock_2023,3,2028,SSB_mean,3150.11
EBS_Pollock_2023,3,2029,SSB_lb,2366
EBS_Pollock_2023,3,2029,SSB_ub,4375.64
EBS_Pollock_2023,3,2029,SSB_median,3011.19
EBS_Pollock_2023,3,2029,SSB_mean,3152.92
EBS_Pollock_2023,3,2030,SSB_lb,2176.04
EBS_Pollock_2023,3,2030,SSB_ub,4438.45
EBS_Pollock_2023,3,2030,SSB_median,2996.45
EBS_Pollock_2023,3,2030,SSB_mean,3127.08
EBS_Pollock_2023,3,2031,SSB_lb,2028.34
EBS_Pollock_2023,3,2031,SSB_ub,4436.26
EBS_Pollock_2023,3,2031,SSB_median,3009.53
EBS_Pollock_2023,3,2031,SSB_mean,3101.71
EBS_Pollock_2023,3,2032,SSB_lb,1968.08
EBS_Pollock_2023,3,2032,SSB_ub,4530.28
EBS_Pollock_2023,3,2032,SSB_median,2969.99
EBS_Pollock_2023,3,2032,SSB_mean,3079.02
EBS_Pollock_2023,3,2033,SSB_lb,1945.57
EBS_Pollock_2023,3,2033,SSB_ub,4611.16
EBS_Pollock_2023,3,2033,SSB_median,2926.84
EBS_Pollock_2023,3,2033,SSB_mean,3052.34
EBS_Pollock_2023,3,2034,SSB_lb,1905.67
EBS_Pollock_2023,3,2034,SSB_ub,4553.41
EBS_Pollock_2023,3,2034,SSB_median,2890.82
EBS_Pollock_2023,3,2034,SSB_mean,3032.06
EBS_Pollock_2023,3,2035,SSB_lb,1913.95
EBS_Pollock_2023,3,2035,SSB_ub,4594.98
EBS_Pollock_2023,3,2035,SSB_median,2869.36
EBS_Pollock_2023,3,2035,SSB_mean,3009.05
EBS_Pollock_2023,3,2036,SSB_lb,1901.62
EBS_Pollock_2023,3,2036,SSB_ub,4478.61
EBS_Pollock_2023,3,2036,SSB_median,2858.71
EBS_Pollock_2023,3,2036,SSB_mean,2997.58
EBS_Pollock_2023,3,2037,SSB_lb,1908.92
EBS_Pollock_2023,3,2037,SSB_ub,4496
EBS_Pollock_2023,3,2037,SSB_median,2861.92
EBS_Pollock_2023,3,2037,SSB_mean,3002.25
EBS_Pollock_2023,3,2024,F_lb,0.212139
EBS_Pollock_2023,3,2024,F_ub,0.212139
EBS_Pollock_2023,3,2024,F_median,0.212139
EBS_Pollock_2023,3,2024,F_mean,0.212139
EBS_Pollock_2023,3,2025,F_lb,0.199953
EBS_Pollock_2023,3,2025,F_ub,0.199956
EBS_Pollock_2023,3,2025,F_median,0.199955
EBS_Pollock_2023,3,2025,F_mean,0.199955
EBS_Pollock_2023,3,2026,F_lb,0.238702
EBS_Pollock_2023,3,2026,F_ub,0.238702
EBS_Pollock_2023,3,2026,F_median,0.238702
