1982,0.081920889,0.206726833,0.239763303,0.325735822,0.110309958,0.014714513,0.009498041,0.004552456,0.002818959,0.001773945,0.001091685,0.000646029,0.000241041,0.000104087,0.000102438
1983,0.173326849,0.041012806,0.112246933,0.174850249,0.358812936,0.103470295,0.017558203,0.007943823,0.003632586,0.003262018,0.002323991,0.000841026,0.000310086,0.000277805,0.000130394
1984,0.037249553,0.030642689,0.062393393,0.171672969,0.190622605,0.407212994,0.07210339,0.015450553,0.007038199,0.002357977,0.001609896,0.000604753,0.000363735,0.00045403,0.000223263
1985,0.237575295,0.038376613,0.18901003,0.066531013,0.218562121,0.13447323,0.088878534,0.016907218,0.004125745,0.003489857,0.001216168,0.000381339,0.000406904,3.40E-05,3.19E-05
1986,0.174139155,0.057934646,0.046777561,0.197118017,0.100689137,0.152062754,0.126238575,0.105264646,0.031339394,0.004845428,0.002176228,0.000961441,8.81E-05,0.000268768,9.62E-05
1987,0.034842994,0.048880622,0.083027678,0.065267296,0.393380116,0.103095226,0.094191052,0.036608567,0.114261756,0.018019716,0.005521638,0.002100219,0.000416201,0.000204642,0.000182277
1988,0.066992636,0.033294213,0.103990554,0.203629626,0.087679366,0.270583378,0.072437764,0.051286938,0.028478202,0.068599633,0.006613973,0.003889439,0.000865475,0.001044505,0.000614299
1989,0.043446342,0.026198614,0.046165448,0.146506718,0.324753294,0.06120889,0.215912205,0.030331392,0.033576803,0.012558604,0.039354338,0.006727157,0.006012526,0.002811347,0.004436322
1990,0.101805796,0.012643835,0.005053908,0.05205107,0.117514001,0.380752997,0.070039261,0.16619507,0.015729933,0.027048578,0.004100498,0.038110272,0.003277293,0.002388636,0.003288852
1991,0.245856147,0.070188349,0.027210497,0.010587835,0.074902539,0.064159997,0.191716972,0.066784756,0.129000466,0.032568347,0.043493301,0.008914579,0.026141359,0.003970287,0.004504572
1992,0.144194163,0.040309795,0.268145534,0.040199652,0.048392715,0.078424234,0.069817395,0.097344581,0.041861464,0.077394204,0.026650127,0.033126465,0.014121687,0.011118743,0.008899241
1993,0.187280343,0.030832541,0.080034036,0.356524086,0.074238752,0.056409592,0.028178092,0.036938647,0.0468083,0.02857537,0.024722869,0.017922185,0.014291289,0.007798355,0.009445541
1994,0.117206375,0.052053591,0.038274515,0.149088995,0.434323954,0.07059521,0.016934033,0.013045613,0.01410413,0.026053031,0.015890672,0.021970606,0.008395195,0.008214073,0.013850008
1995,0.102397375,0.013726324,0.030164546,0.126603838,0.185023051,0.323313616,0.118517598,0.025628025,0.014889405,0.009361169,0.017218424,0.006968113,0.012770106,0.005192427,0.008225982
1996,0.243012338,0.053421238,0.024906624,0.050941478,0.141322878,0.187607101,0.160379208,0.0528759,0.012792388,0.013834535,0.009251409,0.017672102,0.005938174,0.010638013,0.015406614
1997,0.225081013,0.039203112,0.021378241,0.026080293,0.29832927,0.136562759,0.080164296,0.103065066,0.017791372,0.008947524,0.0065022,0.00697153,0.011877574,0.00380293,0.014242819
1998,0.112535615,0.089113495,0.04806489,0.034510564,0.072030779,0.395746131,0.101441716,0.061432525,0.046664075,0.011997187,0.005290687,0.001815038,0.004136563,0.004448063,0.010772672
1999,0.087405698,0.098265063,0.114449013,0.10908001,0.060488039,0.111322301,0.260572106,0.06681866,0.031784566,0.029356213,0.010980962,0.004654008,0.001896879,0.002806085,0.010120399
2000,0.076231276,0.027352463,0.050551032,0.156996245,0.157608153,0.087379044,0.069518146,0.211113636,0.079884616,0.04165453,0.017853425,0.011427376,0.003580963,0.001621957,0.007227138
2001,0.174600047,0.107419966,0.063755814,0.061564261,0.148230698,0.145513912,0.060668464,0.029479095,0.087423372,0.062254526,0.023702689,0.01849528,0.007092051,0.002586403,0.007213423
2002,0.124929794,0.03619813,0.072855901,0.113419624,0.125306602,0.162472345,0.081114081,0.039250762,0.052549208,0.097973457,0.048863287,0.022466633,0.013369761,0.004221263,0.005009151
2003,0.039824859,0.011550886,0.078737601,0.127624931,0.145902476,0.12510976,0.156989531,0.081091396,0.033856942,0.04424635,0.086152013,0.038974472,0.016186861,0.006630563,0.007121359
2004,0.049490299,0.033238902,0.023743315,0.201711042,0.197690464,0.146512729,0.081888962,0.086614608,0.042883325,0.027051966,0.027082724,0.049638932,0.022004261,0.005676943,0.004771527
2005,0.038975038,0.014384373,0.023440968,0.113441896,0.322734175,0.205001625,0.103817007,0.047118492,0.035826621,0.02606853,0.007260939,0.01515527,0.025073889,0.010226777,0.011474401
2006,0.118075139,0.010916633,0.016489208,0.075219224,0.20233169,0.238132566,0.139939644,0.06375846,0.035388505,0.029530587,0.01420389,0.008813805,0.012641326,0.017029954,0.017529369
2007,0.216683478,0.005387262,0.017557814,0.055895129,0.175186859,0.198581888,0.132079255,0.092953937,0.036394317,0.015619637,0.014503935,0.012310098,0.005687006,0.006918361,0.014241022
2008,0.080746565,0.019739526,0.022003976,0.042194679,0.126705446,0.248365753,0.180495396,0.114914317,0.068552796,0.024880768,0.020295662,0.015279613,0.006980645,0.003861958,0.024982902
2009,0.172240864,0.043133529,0.088470455,0.099624239,0.067728305,0.102167215,0.144898945,0.110139138,0.078908304,0.035878993,0.022601991,0.007149767,0.007192644,0.003709869,0.016155743
2010,0.05355621,0.015099437,0.034557971,0.451702629,0.185909802,0.052224534,0.041752668,0.042752205,0.042862307,0.029370136,0.02500024,0.009092556,0.005437382,0.003215446,0.007466477
2011,0.187665526,0.019830522,0.05165526,0.062131041,0.311807563,0.150491782,0.042490461,0.023177614,0.035249155,0.034768974,0.02963271,0.022756499,0.009920667,0.004681365,0.013740862
2012,0.130410712,0.020933859,0.049272408,0.424474211,0.096748939,0.144740339,0.045956708,0.017223513,0.011499303,0.01578775,0.012698735,0.010978739,0.009454492,0.003390961,0.00642933
2013,0.113363821,0.012071206,0.024655918,0.102686154,0.4954794,0.111706089,0.068080186,0.023811757,0.008061785,0.007199694,0.009450969,0.007158223,0.006879865,0.003930278,0.005464655
2014,0.12989334,0.02498841,0.014342296,0.025395576,0.118132139,0.397825261,0.196244316,0.041170216,0.022375874,0.008072968,0.003155691,0.004513472,0.004680988,0.002310653,0.006898801
2015,0.082825278,0.052884864,0.157748579,0.042063729,0.086113494,0.155315202,0.292694025,0.086402446,0.021831332,0.010791313,0.001541502,0.00147037,0.002774222,0.001696771,0.003846875
2016,0.055519332,0.034607174,0.050995119,0.281542562,0.118759195,0.08388867,0.123654033,0.188205556,0.037859586,0.015484881,0.005569804,0.001221258,0.001274728,0.000456992,0.00096111
2017,0.056145379,0.023066207,0.039150292,0.190439955,0.251160352,0.114705447,0.088379719,0.082888979,0.105938367,0.030408148,0.011678256,0.00391978,0.000596716,0.000349842,0.001172559
2018,0.140780163,0.058871881,0.031462939,0.045462746,0.31197187,0.191736889,0.066527393,0.048439708,0.049796479,0.040772339,0.011429178,0.001778033,0.000228179,3.70E-05,0.000705234
2019,0.161117808,0.042879694,0.035610004,0.036910421,0.105591974,0.376705051,0.150563842,0.035816644,0.025808091,0.015278944,0.008040936,0.003649511,0.001445681,0.000414443,0.000166956
