1.93864E+11,4.84572E+11,3.50905E+11,5.4374E+11,4.49757E+11,5.23155E+11,7.74901E+11,6.56108E+11,7.48396E+11,2.01382E+12,3.39677E+11,3.38059E+11,3.81722E+11,4.50467E+11,2.08164E+11,2.3869E+11,1.62295E+11,2.78567E+11,4.9922E+11,2.67742E+11,3.27424E+11,7.48542E+11,2.8524E+11,4.26355E+11,1.93521E+11,3.86716E+11,1.89438E+11,1.34476E+11,2.55165E+11,1.36448E+11,2.22311E+11,3.16242E+11,5.4585E+11,3.85339E+11,3.80348E+11,2.85115E+11,2.10661E+11,3.905E+11,93664886392,2.91782E+11,1.42109E+11,4.30786E+11
2.33129E+11,4.42021E+11,2.55381E+11,3.47119E+11,3.40832E+11,4.30901E+11,6.64776E+11,4.893E+11,6.01038E+11,3.39677E+11,1.24786E+12,2.70031E+11,2.91085E+11,5.89149E+11,1.94272E+11,2.43421E+11,1.59404E+11,2.3789E+11,2.92934E+11,1.94052E+11,2.54585E+11,3.59951E+11,1.91814E+11,3.19681E+11,1.49918E+11,3.53063E+11,1.76437E+11,1.4419E+11,1.88683E+11,1.30935E+11,1.57703E+11,2.98654E+11,4.26071E+11,3.51397E+11,2.53244E+11,2.32561E+11,1.58385E+11,2.94412E+11,90638034604,2.44816E+11,1.16277E+11,3.75512E+11
2.09355E+11,4.45272E+11,3.21263E+11,4.15664E+11,3.4176E+11,5.12824E+11,6.17961E+11,5.49526E+11,7.38075E+11,3.38059E+11,2.70031E+11,1.02383E+12,4.18937E+11,4.25895E+11,1.99232E+11,2.73296E+11,1.5598E+11,2.95768E+11,4.22611E+11,2.28678E+11,2.72917E+11,7.97915E+11,2.30377E+11,3.42721E+11,1.78606E+11,3.17972E+11,1.71005E+11,1.42361E+11,2.4096E+11,1.50852E+11,1.94997E+11,3.14404E+11,5.21064E+11,4.26633E+11,2.73552E+11,2.72493E+11,2.15237E+11,3.69754E+11,1.11997E+11,2.40442E+11,1.28588E+11,4.49519E+11
2.52958E+11,5.02919E+11,4.14636E+11,4.7302E+11,3.461E+11,4.4642E+11,6.99506E+11,6.02189E+11,7.57527E+11,3.81722E+11,2.91085E+11,4.18937E+11,1.34317E+12,5.54128E+11,2.06138E+11,2.79588E+11,1.75822E+11,3.42636E+11,4.7869E+11,2.31661E+11,3.25387E+11,8.7472E+11,2.31947E+11,3.49383E+11,1.52315E+11,3.5241E+11,1.95151E+11,1.08034E+11,2.25898E+11,1.65838E+11,2.045E+11,3.35105E+11,5.3043E+11,4.36754E+11,3.20411E+11,2.72289E+11,1.82716E+11,3.63456E+11,1.10843E+11,2.94444E+11,1.59909E+11,4.15588E+11
2.87656E+11,6.29116E+11,5.12169E+11,4.88985E+11,4.62518E+11,6.18331E+11,8.85559E+11,7.63679E+11,7.73379E+11,4.50467E+11,5.89149E+11,4.25895E+11,5.54128E+11,5.32363E+12,2.88424E+11,4.11872E+11,1.7888E+11,3.9689E+11,4.92858E+11,2.8442E+11,4.45438E+11,7.55975E+11,3.48269E+11,5.00881E+11,2.54193E+11,4.87722E+11,2.29659E+11,1.99453E+11,2.91997E+11,2.63818E+11,3.21955E+11,3.91347E+11,7.41139E+11,5.93254E+11,3.92746E+11,3.9074E+11,2.73187E+11,5.9093E+11,1.73163E+11,3.85952E+11,1.45386E+11,6.50228E+11
1.20811E+11,2.73671E+11,1.97596E+11,2.44394E+11,2.15861E+11,2.35418E+11,3.84341E+11,3.37227E+11,4.38497E+11,2.08164E+11,1.94272E+11,1.99232E+11,2.06138E+11,2.88424E+11,3.04229E+11,1.60644E+11,95340686544,1.55763E+11,2.45501E+11,1.29596E+11,1.87041E+11,4.12008E+11,1.33402E+11,2.04585E+11,98578778151,1.9654E+11,1.05038E+11,68334347931,1.50994E+11,83726074636,1.12862E+11,1.68281E+11,2.87272E+11,2.26893E+11,1.84611E+11,1.48867E+11,1.19223E+11,2.03562E+11,60549372449,1.46941E+11,78864603869,2.46167E+11
1.58811E+11,3.43393E+11,2.96705E+11,3.24207E+11,2.87136E+11,3.73981E+11,5.14679E+11,4.41313E+11,5.15187E+11,2.3869E+11,2.43421E+11,2.73296E+11,2.79588E+11,4.11872E+11,1.60644E+11,8.33636E+11,1.24934E+11,2.13274E+11,3.30369E+11,2.0798E+11,2.81412E+11,5.85859E+11,1.90772E+11,2.49834E+11,1.32311E+11,2.47459E+11,1.7608E+11,1.04274E+11,1.81664E+11,1.06625E+11,1.47206E+11,2.40197E+11,3.87112E+11,3.13788E+11,2.46571E+11,2.18126E+11,1.53702E+11,2.8161E+11,86453274467,1.99589E+11,1.02952E+11,3.23336E+11
1.09978E+11,2.02194E+11,1.617E+11,2.10801E+11,1.57952E+11,1.98567E+11,3.49886E+11,3.12681E+11,3.09127E+11,1.62295E+11,1.59404E+11,1.5598E+11,1.75822E+11,1.7888E+11,95340686544,1.24934E+11,3.28065E+11,1.28419E+11,1.89488E+11,1.04961E+11,1.46627E+11,2.44955E+11,1.0888E+11,1.85232E+11,81918499992,1.54459E+11,88514795663,63759772012,1.07754E+11,78901415220,1.08726E+11,1.45844E+11,2.53878E+11,2.26316E+11,1.42165E+11,1.2335E+11,89574498752,1.68289E+11,49363795599,1.31874E+11,64450128901,1.80615E+11
1.36014E+11,3.90673E+11,2.37282E+11,3.55431E+11,3.36374E+11,3.26136E+11,5.81294E+11,4.81524E+11,5.47669E+11,2.78567E+11,2.3789E+11,2.95768E+11,3.42636E+11,3.9689E+11,1.55763E+11,2.13274E+11,1.28419E+11,9.577E+11,3.7168E+11,1.90586E+11,2.48789E+11,3.52331E+11,1.71193E+11,2.90145E+11,1.46737E+11,2.86161E+11,1.63149E+11,85080423513,1.78712E+11,1.21869E+11,1.62153E+11,2.7627E+11,4.26891E+11,4.13826E+11,2.22584E+11,2.31406E+11,1.37068E+11,3.32003E+11,1.02381E+11,2.21764E+11,1.09383E+11,3.84708E+11
2.30345E+11,5.47007E+11,4.4128E+11,5.2579E+11,4.09858E+11,4.8075E+11,7.44495E+11,6.82423E+11,9.75067E+11,4.9922E+11,2.92934E+11,4.22611E+11,4.7869E+11,4.92858E+11,2.45501E+11,3.30369E+11,1.89488E+11,3.7168E+11,1.73396E+12,3.36641E+11,3.5487E+11,8.63934E+11,2.91931E+11,4.15297E+11,2.11052E+11,3.81439E+11,2.23154E+11,1.24468E+11,3.57588E+11,1.73075E+11,2.3721E+11,3.63681E+11,6.64904E+11,4.69935E+11,4.24216E+11,3.37457E+11,2.39872E+11,4.20629E+11,1.33018E+11,3.04003E+11,1.64229E+11,5.7125E+11
1.47145E+11,3.16912E+11,2.50697E+11,3.16077E+11,2.59786E+11,3.23383E+11,5.19845E+11,4.16815E+11,5.64589E+11,2.67742E+11,1.94052E+11,2.28678E+11,2.31661E+11,2.8442E+11,1.29596E+11,2.0798E+11,1.04961E+11,1.90586E+11,3.36641E+11,4.85744E+11,2.25623E+11,3.85131E+11,1.4641E+11,2.111E+11,1.16026E+11,2.38311E+11,1.22411E+11,82791899834,1.7489E+11,1.07084E+11,1.29459E+11,2.14534E+11,3.44252E+11,2.78217E+11,2.26164E+11,1.90903E+11,1.18611E+11,2.71102E+11,73737827757,1.95007E+11,1.08775E+11,3.29445E+11
2.23121E+11,4.7488E+11,3.23204E+11,4.03448E+11,3.46102E+11,4.29474E+11,6.10919E+11,5.53317E+11,6.68283E+11,3.27424E+11,2.54585E+11,2.72917E+11,3.25387E+11,4.45438E+11,1.87041E+11,2.81412E+11,1.46627E+11,2.48789E+11,3.5487E+11,2.25623E+11,8.96463E+11,7.7019E+11,2.22452E+11,3.15147E+11,1.73039E+11,3.34295E+11,1.64429E+11,1.16334E+11,2.29707E+11,1.57546E+11,2.15243E+11,2.91269E+11,5.01288E+11,4.22481E+11,2.72204E+11,2.61493E+11,2.08318E+11,3.31927E+11,1.0735E+11,2.56632E+11,1.22893E+11,4.15234E+11
4.79651E+11,5.54922E+11,4.97002E+11,7.94208E+11,7.7996E+11,9.15628E+11,1.05396E+12,1.26562E+12,1.21497E+12,7.48542E+11,3.59951E+11,7.97915E+11,8.7472E+11,7.55975E+11,4.12008E+11,5.85859E+11,2.44955E+11,3.52331E+11,8.63934E+11,3.85131E+11,7.7019E+11,2.09021E+13,4.70128E+11,7.51294E+11,3.37408E+11,4.81163E+11,1.70361E+11,2.01346E+11,4.18693E+11,3.83669E+11,5.29718E+11,5.89752E+11,9.58228E+11,5.71728E+11,6.6363E+11,5.94491E+11,3.5656E+11,7.88866E+11,2.55407E+11,4.97896E+11,2.04043E+11,5.84587E+11
1.55753E+11,3.17245E+11,2.41498E+11,2.98377E+11,2.80071E+11,2.72406E+11,5.23281E+11,4.12563E+11,4.69288E+11,2.8524E+11,1.91814E+11,2.30377E+11,2.31947E+11,3.48269E+11,1.33402E+11,1.90772E+11,1.0888E+11,1.71193E+11,2.91931E+11,1.4641E+11,2.22452E+11,4.70128E+11,4.93169E+11,2.33457E+11,1.29939E+11,2.45448E+11,1.38985E+11,91308570107,1.72668E+11,1.10405E+11,1.54597E+11,2.01656E+11,3.67009E+11,3.02095E+11,2.09068E+11,1.87577E+11,1.23597E+11,2.3841E+11,71977658593,1.88954E+11,94274083487,3.13742E+11
1.89416E+11,5.06075E+11,3.63272E+11,4.63515E+11,4.23005E+11,4.47676E+11,6.8691E+11,6.11727E+11,6.685E+11,4.26355E+11,3.19681E+11,3.42721E+11,3.49383E+11,5.00881E+11,2.04585E+11,2.49834E+11,1.85232E+11,2.90145E+11,4.15297E+11,2.111E+11,3.15147E+11,7.51294E+11,2.33457E+11,8.89617E+11,1.78026E+11,3.64009E+11,1.81644E+11,1.37476E+11,2.44172E+11,1.63732E+11,2.31044E+11,2.98041E+11,5.87699E+11,4.71715E+11,2.87523E+11,2.89055E+11,1.7325E+11,4.25768E+11,1.13697E+11,2.79665E+11,1.43525E+11,4.63892E+11
1.19759E+11,2.38968E+11,1.73713E+11,2.14724E+11,2.11638E+11,2.24153E+11,3.1765E+11,2.82896E+11,3.20055E+11,1.93521E+11,1.49918E+11,1.78606E+11,1.52315E+11,2.54193E+11,98578778151,1.32311E+11,81918499992,1.46737E+11,2.11052E+11,1.16026E+11,1.73039E+11,3.37408E+11,1.29939E+11,1.78026E+11,2.91652E+11,1.73824E+11,1.07993E+11,63213060503,1.16967E+11,74397046696,1.02893E+11,1.56135E+11,2.78795E+11,2.27877E+11,1.42242E+11,1.51736E+11,90266960706,1.79083E+11,56867071596,1.35017E+11,67227777843,2.17055E+11
2.22555E+11,5.13944E+11,3.29335E+11,4.35266E+11,3.87719E+11,4.73571E+11,7.2494E+11,6.04912E+11,6.68579E+11,3.86716E+11,3.53063E+11,3.17972E+11,3.5241E+11,4.87722E+11,1.9654E+11,2.47459E+11,1.54459E+11,2.86161E+11,3.81439E+11,2.38311E+11,3.34295E+11,4.81163E+11,2.45448E+11,3.64009E+11,1.73824E+11,9.28986E+11,1.85742E+11,1.20859E+11,2.33842E+11,1.58765E+11,2.00251E+11,3.28485E+11,5.54425E+11,4.4822E+11,3.25826E+11,2.8824E+11,2.23585E+11,3.86125E+11,1.18102E+11,2.70133E+11,1.46212E+11,4.6E+11
1.1689E+11,2.38679E+11,2.08274E+11,2.41508E+11,2.10315E+11,2.56096E+11,4.29024E+11,3.39811E+11,4.04915E+11,1.89438E+11,1.76437E+11,1.71005E+11,1.95151E+11,2.29659E+11,1.05038E+11,1.7608E+11,88514795663,1.63149E+11,2.23154E+11,1.22411E+11,1.64429E+11,1.70361E+11,1.38985E+11,1.81644E+11,1.07993E+11,1.85742E+11,3.83434E+11,56834420408,1.34979E+11,83001635714,1.10107E+11,1.67098E+11,2.64112E+11,2.31503E+11,1.6866E+11,1.36342E+11,1.11617E+11,1.96418E+11,62011708399,1.47852E+11,85126511470,2.60564E+11
75643246694,1.65444E+11,1.38094E+11,1.75573E+11,1.13406E+11,1.72337E+11,2.42104E+11,2.09298E+11,2.773E+11,1.34476E+11,1.4419E+11,1.42361E+11,1.08034E+11,1.99453E+11,68334347931,1.04274E+11,63759772012,85080423513,1.24468E+11,82791899834,1.16334E+11,2.01346E+11,91308570107,1.37476E+11,63213060503,1.20859E+11,56834420408,2.38231E+11,90856801103,56292564896,73646108722,1.11529E+11,2.11292E+11,1.6395E+11,1.152E+11,1.03197E+11,66558205848,1.50774E+11,40913893748,1.06038E+11,39694137251,1.58155E+11
1.57533E+11,3.50894E+11,2.53642E+11,3.24908E+11,2.82229E+11,2.80078E+11,5.09251E+11,4.26419E+11,5.61323E+11,2.55165E+11,1.88683E+11,2.4096E+11,2.25898E+11,2.91997E+11,1.50994E+11,1.81664E+11,1.07754E+11,1.78712E+11,3.57588E+11,1.7489E+11,2.29707E+11,4.18693E+11,1.72668E+11,2.44172E+11,1.16967E+11,2.33842E+11,1.34979E+11,90856801103,7.08748E+11,1.15234E+11,1.59959E+11,2.40343E+11,3.64422E+11,3.07261E+11,2.35474E+11,2.12391E+11,1.56314E+11,2.82367E+11,81855732948,1.95846E+11,83858371642,3.29604E+11
94642562442,2.1393E+11,1.33012E+11,2.10227E+11,1.78337E+11,1.85181E+11,3.12517E+11,2.98618E+11,3.27348E+11,1.36448E+11,1.30935E+11,1.50852E+11,1.65838E+11,2.63818E+11,83726074636,1.06625E+11,78901415220,1.21869E+11,1.73075E+11,1.07084E+11,1.57546E+11,3.83669E+11,1.10405E+11,1.63732E+11,74397046696,1.58765E+11,83001635714,56292564896,1.15234E+11,2.62766E+11,1.01078E+11,1.4411E+11,2.53183E+11,1.91668E+11,1.42239E+11,1.08795E+11,80560494376,1.63694E+11,48842964677,1.23699E+11,57385740368,2.01974E+11
1.35326E+11,3.04724E+11,2.12744E+11,2.50838E+11,2.1194E+11,2.4416E+11,3.66156E+11,3.6107E+11,4.03899E+11,2.22311E+11,1.57703E+11,1.94997E+11,2.045E+11,3.21955E+11,1.12862E+11,1.47206E+11,1.08726E+11,1.62153E+11,2.3721E+11,1.29459E+11,2.15243E+11,5.29718E+11,1.54597E+11,2.31044E+11,1.02893E+11,2.00251E+11,1.10107E+11,73646108722,1.59959E+11,1.01078E+11,4.61221E+11,1.73277E+11,3.45497E+11,2.87719E+11,1.79552E+11,1.79259E+11,1.29699E+11,2.18507E+11,77326318730,1.68068E+11,82161011053,2.09349E+11
2.00942E+11,4.42793E+11,3.04272E+11,3.70175E+11,3.28275E+11,4.10724E+11,5.68538E+11,5.08435E+11,6.39683E+11,3.16242E+11,2.98654E+11,3.14404E+11,3.35105E+11,3.91347E+11,1.68281E+11,2.40197E+11,1.45844E+11,2.7627E+11,3.63681E+11,2.14534E+11,2.91269E+11,5.89752E+11,2.01656E+11,2.98041E+11,1.56135E+11,3.28485E+11,1.67098E+11,1.11529E+11,2.40343E+11,1.4411E+11,1.73277E+11,6.07485E+11,4.67021E+11,3.79196E+11,2.65714E+11,2.38054E+11,1.62039E+11,3.57065E+11,88517711225,2.27391E+11,1.3255E+11,4.02595E+11
3.2088E+11,7.1914E+11,5.41983E+11,6.53599E+11,5.78401E+11,6.5533E+11,1.03235E+12,9.31808E+11,1.1121E+12,5.4585E+11,4.26071E+11,5.21064E+11,5.3043E+11,7.41139E+11,2.87272E+11,3.87112E+11,2.53878E+11,4.26891E+11,6.64904E+11,3.44252E+11,5.01288E+11,9.58228E+11,3.67009E+11,5.87699E+11,2.78795E+11,5.54425E+11,2.64112E+11,2.11292E+11,3.64422E+11,2.53183E+11,3.45497E+11,4.67021E+11,1.50528E+12,6.6386E+11,4.40748E+11,4.15624E+11,2.90661E+11,5.54906E+11,1.79097E+11,4.29348E+11,2.12019E+11,6.82837E+11
2.59626E+11,6.04508E+11,4.4181E+11,5.1886E+11,4.69411E+11,4.99094E+11,9.04123E+11,7.26763E+11,8.44282E+11,3.85339E+11,3.51397E+11,4.26633E+11,4.36754E+11,5.93254E+11,2.26893E+11,3.13788E+11,2.26316E+11,4.13826E+11,4.69935E+11,2.78217E+11,4.22481E+11,5.71728E+11,3.02095E+11,4.71715E+11,2.27877E+11,4.4822E+11,2.31503E+11,1.6395E+11,3.07261E+11,1.91668E+11,2.87719E+11,3.79196E+11,6.6386E+11,1.00027E+12,3.44756E+11,3.41101E+11,2.43883E+11,4.72151E+11,1.4491E+11,3.2591E+11,1.71711E+11,5.28354E+11
1.91094E+11,3.77464E+11,3.22376E+11,3.96004E+11,3.24163E+11,3.55937E+11,6.42062E+11,5.86811E+11,6.94413E+11,3.80348E+11,2.53244E+11,2.73552E+11,3.20411E+11,3.92746E+11,1.84611E+11,2.46571E+11,1.42165E+11,2.22584E+11,4.24216E+11,2.26164E+11,2.72204E+11,6.6363E+11,2.09068E+11,2.87523E+11,1.42242E+11,3.25826E+11,1.6866E+11,1.152E+11,2.35474E+11,1.42239E+11,1.79552E+11,2.65714E+11,4.40748E+11,3.44756E+11,9.98077E+11,2.18988E+11,1.85152E+11,3.197E+11,79601672851,2.09161E+11,1.19505E+11,4.14139E+11
1.74488E+11,3.78584E+11,2.74418E+11,3.491E+11,2.98728E+11,3.76882E+11,5.75269E+11,4.8655E+11,5.67717E+11,2.85115E+11,2.32561E+11,2.72493E+11,2.72289E+11,3.9074E+11,1.48867E+11,2.18126E+11,1.2335E+11,2.31406E+11,3.37457E+11,1.90903E+11,2.61493E+11,5.94491E+11,1.87577E+11,2.89055E+11,1.51736E+11,2.8824E+11,1.36342E+11,1.03197E+11,2.12391E+11,1.08795E+11,1.79259E+11,2.38054E+11,4.15624E+11,3.41101E+11,2.18988E+11,4.68662E+11,1.64226E+11,3.08057E+11,90949742192,2.15948E+11,1.05953E+11,3.58908E+11
1.32465E+11,2.5822E+11,1.56985E+11,2.68603E+11,1.80773E+11,2.39508E+11,4.09028E+11,3.28948E+11,4.0012E+11,2.10661E+11,1.58385E+11,2.15237E+11,1.82716E+11,2.73187E+11,1.19223E+11,1.53702E+11,89574498752,1.37068E+11,2.39872E+11,1.18611E+11,2.08318E+11,3.5656E+11,1.23597E+11,1.7325E+11,90266960706,2.23585E+11,1.11617E+11,66558205848,1.56314E+11,80560494376,1.29699E+11,1.62039E+11,2.90661E+11,2.43883E+11,1.85152E+11,1.64226E+11,6.57615E+11,2.16109E+11,60420223433,1.32428E+11,81561763747,2.51207E+11
2.42645E+11,5.20615E+11,3.87976E+11,4.50395E+11,4.12775E+11,4.6896E+11,7.22839E+11,7.05E+11,8.41786E+11,3.905E+11,2.94412E+11,3.69754E+11,3.63456E+11,5.9093E+11,2.03562E+11,2.8161E+11,1.68289E+11,3.32003E+11,4.20629E+11,2.71102E+11,3.31927E+11,7.88866E+11,2.3841E+11,4.25768E+11,1.79083E+11,3.86125E+11,1.96418E+11,1.50774E+11,2.82367E+11,1.63694E+11,2.18507E+11,3.57065E+11,5.54906E+11,4.72151E+11,3.197E+11,3.08057E+11,2.16109E+11,9.79038E+11,1.15008E+11,2.88087E+11,1.49184E+11,4.80294E+11
69135057100,1.56054E+11,1.00849E+11,1.36418E+11,1.15375E+11,1.45396E+11,2.31072E+11,1.84931E+11,2.31374E+11,93664886392,90638034604,1.11997E+11,1.10843E+11,1.73163E+11,60549372449,86453274467,49363795599,1.02381E+11,1.33018E+11,73737827757,1.0735E+11,2.55407E+11,71977658593,1.13697E+11,56867071596,1.18102E+11,62011708399,40913893748,81855732948,48842964677,77326318730,88517711225,1.79097E+11,1.4491E+11,79601672851,90949742192,60420223433,1.15008E+11,1.13319E+11,94249157729,43930207213,1.52573E+11
1.68937E+11,3.91572E+11,2.76865E+11,3.37804E+11,2.9608E+11,3.53896E+11,5.34539E+11,4.5986E+11,5.14327E+11,2.91782E+11,2.44816E+11,2.40442E+11,2.94444E+11,3.85952E+11,1.46941E+11,1.99589E+11,1.31874E+11,2.21764E+11,3.04003E+11,1.95007E+11,2.56632E+11,4.97896E+11,1.88954E+11,2.79665E+11,1.35017E+11,2.70133E+11,1.47852E+11,1.06038E+11,1.95846E+11,1.23699E+11,1.68068E+11,2.27391E+11,4.29348E+11,3.2591E+11,2.09161E+11,2.15948E+11,1.32428E+11,2.88087E+11,94249157729,4.49555E+11,1.13124E+11,3.30577E+11
77332246606,1.92062E+11,1.43116E+11,1.78632E+11,1.43794E+11,1.93803E+11,2.95065E+11,2.59041E+11,2.99283E+11,1.42109E+11,1.16277E+11,1.28588E+11,1.59909E+11,1.45386E+11,78864603869,1.02952E+11,64450128901,1.09383E+11,1.64229E+11,1.08775E+11,1.22893E+11,2.04043E+11,94274083487,1.43525E+11,67227777843,1.46212E+11,85126511470,39694137251,83858371642,57385740368,82161011053,1.3255E+11,2.12019E+11,1.71711E+11,1.19505E+11,1.05953E+11,81561763747,1.49184E+11,43930207213,1.13124E+11,1.89683E+11,1.94118E+11
2.79478E+11,5.8066E+11,4.55848E+11,5.43081E+11,4.74513E+11,6.14828E+11,9.35352E+11,7.83563E+11,1.06854E+12,4.30786E+11,3.75512E+11,4.49519E+11,4.15588E+11,6.50228E+11,2.46167E+11,3.23336E+11,1.80615E+11,3.84708E+11,5.7125E+11,3.29445E+11,4.15234E+11,5.84587E+11,3.13742E+11,4.63892E+11,2.17055E+11,4.6E+11,2.60564E+11,1.58155E+11,3.29604E+11,2.01974E+11,2.09349E+11,4.02595E+11,6.82837E+11,5.28354E+11,4.14139E+11,3.58908E+11,2.51207E+11,4.80294E+11,1.52573E+11,3.30577E+11,1.94118E+11,1.53429E+12
